04001	070
04002	557
04003	986
04004	791
04005	941
04006	611
04007	144
04008	471
04009	505
04010	828
04011	607
04012	878
04013	477
04014	476
04015	439
04016	679
04017	688
04018	177
04019	264
04020	597
04021	270
04022	086
04023	936
04024	287
04025	152
04026	247
04027	798
04028	801
04029	485
04030	205
04031	800
04032	151
04033	992
04034	253
04035	911
04036	424
04037	828
04038	631
04039	339
04040	836
04041	935
04042	303
04043	227
04044	092
04045	927
04046	821
04047	731
04048	284
04049	798
04050	933
04051	066
04052	167
04053	487
04054	008
04055	378
04056	409
04057	774
04058	722
04059	229
04060	369
04061	651
04062	649
04063	357
04064	263
04065	472
04066	787
04067	419
04068	187
04069	519
04070	619
04071	107
04072	397
04073	229
04074	605
04075	321
