09001	671
09002	754
09003	438
09004	951
09005	499
09006	037
09007	916
09008	196
09009	047
09010	397
09011	403
09012	157
09013	626
09014	434
09015	869
09016	304
09017	740
09018	334
09019	514
09020	328
09021	135
09022	358
09023	344
09024	429
09025	141
09026	384
09027	298
09028	506
09029	918
09030	785
09031	529
09032	194
09033	444
09034	767
09035	514
09036	236
09037	147
09038	540
09039	897
09040	440
09041	968
09042	140
09043	268
09044	737
09045	375
09046	989
09047	393
09048	939
09049	834
09050	508
09051	416
09052	389
09053	645
09054	698
09055	567
09056	652
09057	658
09058	208
09059	359
09060	774
09061	207
09062	443
09063	994
09064	661
09065	055
09066	665
09067	016
09068	718
09069	085
09070	351
09071	047
09072	821
09073	303
09074	328
09075	999
09076	988
09077	576
09078	558
09079	892
09080	530
09081	456
09082	376
09083	877
09084	076
09085	852
09086	161
09087	821
09088	809
09089	046
09090	003
09091	851
09092	085
09093	069
09094	290
09095	792
09096	402
09097	474
09098	937
09099	436
09100	585
09101	485
09102	197
09103	730
09104	515
09105	691
09106	580
09107	985
09108	207
09109	832
09110	603
09111	645
09112	477
09113	705
09114	359
09115	048
09116	192
09117	505
09118	663
09119	146
09120	301
09121	181
09122	431
09123	992
09124	223
09125	644
09126	736
09127	539
09128	974
09129	056
09130	269
09131	373
09132	832
09133	419
09134	986
09135	722
09136	570
09137	302
09138	890
09139	412
09140	731
09141	938
09142	218
09143	221
09144	097
09145	110
09146	714
09147	566
09148	831
09149	063
09150	719
09151	453
09152	572
09153	389
09154	351
09155	188
09156	841
09157	508
09158	139
09159	037
09160	627
09161	048
09162	995
09163	838
09164	147
09165	354
09166	209
09167	817
09168	565
09169	475
09170	446
09171	200
09172	919
09173	713
09174	965
09175	586
09176	551
09177	059
09178	247
09179	362
09180	035
09181	500
09182	288
09183	696
09184	623
09185	845
09186	017
09187	510
09188	911
09189	281
09190	534
09191	640
09192	669
09193	348
09194	214
09195	279
09196	468
09197	889
09198	298
09199	612
09200	823
09201	188
09202	230
09203	830
09204	062
09205	083
09206	284
09207	367
09208	013
09209	154
09210	304
09211	681
09212	642
09213	567
09214	239
09215	318
09216	648
09217	685
09218	061
09219	822
09220	317
09221	856
09222	761
09223	740
09224	176
09225	438
09226	457
09227	244
09228	738
09229	597
09230	772
09231	127
09232	438
09233	807
09234	073
09235	063
09236	323
09237	844
09238	963
09239	173
09240	299
09241	773
09242	156
09243	695
09244	423
09245	454
09246	751
09247	804
09248	412
09249	550
09250	319
09251	587
09252	399
09253	707
09254	008
09255	906
09256	860
09257	839
09258	549
09259	666
09260	423
09261	398
09262	790
09263	292
09264	345
09265	869
09266	894
09267	937
09268	480
09269	430
09270	759
09271	335
09272	566
09273	095
09274	593
09275	615
09276	608
09277	940
09278	367
09279	684
09280	956
09281	459
09282	850
09283	161
09284	654
09285	911
09286	349
09287	056
09288	490
09289	344
09290	004
09291	879
09292	374
09293	779
09294	960
09295	672
09296	591
09297	729
09298	310
09299	880
09300	744
09301	669
09302	849
09303	610
09304	552
09305	640
09306	583
09307	551
09308	030
09309	818
09310	965
09311	789
09312	817
09313	663
09314	789
09315	581
09316	073
09317	480
09318	607
09319	633
09320	692
09321	081
09322	827
09323	003
09324	942
09325	879
09326	950
09327	554
09328	402
09329	844
09330	607
09331	915
09332	897
09333	336
09334	519
09335	877
09336	918
09337	752
09338	634
09339	638
09340	159
09341	654
09342	587
09343	876
09344	292
09345	691
09346	603
09347	016
09348	578
09349	721
09350	052
09351	645
09352	374
09353	308
09354	454
09355	566
09356	712
09357	837
09358	670
