11001	142
11002	726
11003	937
11004	640
11005	571
11006	242
11007	285
11008	982
11009	176
11010	573
11011	635
11012	587
11013	879
11014	277
11015	809
11016	777
11017	813
11018	141
11019	358
11020	164
11021	215
11022	782
11023	777
11024	388
11025	546
11026	591
11027	677
11028	347
11029	679
11030	013
11031	937
11032	265
11033	106
11034	200
11035	219
11036	350
11037	063
11038	404
11039	784
11040	958
11041	286
11042	208
11043	133
11044	456
11045	224
11046	816
11047	954
11048	458
11049	730
11050	316
11051	281
11052	057
11053	278
11054	518
11055	742
11056	940
11057	030
11058	062
11059	960
11060	528
11061	843
11062	160
11063	806
11064	725
11065	420
11066	809
11067	544
11068	108
11069	753
11070	334
11071	782
11072	428
11073	172
11074	087
11075	287
11076	746
11077	206
11078	246
11079	785
11080	648
11081	100
11082	491
11083	868
11084	721
11085	337
11086	368
11087	194
11088	342
11089	219
11090	796
11091	315
11092	431
11093	369
11094	849
11095	784
11096	006
11097	429
11098	022
11099	652
11100	714
11101	886
11102	329
11103	666
11104	329
11105	927
11106	158
11107	907
11108	788
11109	920
11110	247
11111	523
11112	574
11113	294
11114	628
11115	827
11116	178
11117	358
11118	727
11119	083
11120	759
11121	220
11122	555
11123	769
11124	791
11125	006
11126	055
11127	467
11128	691
11129	082
11130	038
11131	454
11132	418
11133	016
11134	225
11135	809
11136	559
11137	958
11138	475
11139	265
11140	819
11141	915
11142	789
11143	058
11144	644
11145	494
11146	500
11147	163
11148	439
11149	926
11150	773
11151	541
11152	721
11153	456
11154	682
11155	256
11156	212
11157	582
11158	608
11159	769
11160	510
11161	371
11162	573
11163	635
11164	704
11165	162
11166	454
11167	941
11168	017
11169	922
11170	157
11171	725
11172	227
11173	763
11174	412
11175	262
11176	905
11177	697
11178	145
11179	170
11180	804
11181	918
11182	353
11183	341
11184	209
11185	767
11186	242
11187	931
11188	430
11189	472
11190	464
11191	351
11192	746
11193	868
11194	210
11195	385
11196	415
11197	638
11198	985
11199	263
11200	552
11201	348
11202	750
11203	017
11204	127
11205	341
11206	144
11207	699
11208	439
11209	992
11210	540
11211	779
11212	862
11213	109
11214	911
11215	457
11216	969
11217	618
11218	648
11219	485
11220	999
11221	069
11222	713
11223	345
11224	610
11225	863
11226	242
11227	084
11228	820
11229	176
11230	936
11231	827
11232	452
11233	002
11234	211
11235	056
11236	634
11237	662
11238	301
11239	787
11240	975
11241	868
11242	697
11243	866
11244	716
11245	080
11246	650
11247	684
11248	370
11249	358
11250	770
11251	251
11252	808
11253	560
11254	497
11255	068
11256	214
11257	818
11258	442
11259	365
11260	628
11261	189
11262	525
11263	928
11264	499
11265	080
11266	248
11267	501
11268	599
11269	399
11270	139
11271	355
11272	643
11273	416
11274	342
11275	360
11276	509
11277	265
11278	087
11279	241
11280	567
11281	481
11282	753
11283	436
11284	902
11285	632
11286	531
11287	429
11288	422
11289	455
11290	240
11291	310
11292	961
11293	098
11294	717
11295	624
11296	766
11297	042
11298	872
11299	567
11300	838
11301	947
11302	171
11303	385
11304	350
11305	010
11306	754
11307	261
11308	433
11309	268
11310	469
11311	539
11312	068
11313	180
11314	708
11315	330
11316	933
11317	134
11318	116
11319	443
11320	442
11321	944
11322	220
11323	724
11324	436
11325	385
11326	381
11327	791
11328	619
11329	838
11330	890
11331	934
11332	805
11333	246
11334	783
11335	762
11336	541
11337	724
11338	808
11339	613
11340	045
11341	961
11342	333
11343	920
11344	908
11345	580
11346	993
11347	533
11348	772
11349	781
11350	368
11351	145
11352	589
11353	012
11354	489
11355	488
11356	917
11357	193
11358	254
