2016001	879
2016002	273
2016003	159
2016004	671
2016005	581
2016006	709
2016007	952
2016008	583
2016009	353
2016010	802
2016011	815
2016012	180
2016013	324
2016014	938
2016015	349
2016016	447
2016017	531
2016018	563
2016019	278
2016020	521
2016021	699
2016022	916
2016023	729
2016024	624
2016025	110
2016026	324
2016027	280
2016028	416
2016029	026
2016030	293
2016031	592
2016032	778
2016033	387
2016034	606
2016035	981
2016036	968
2016037	468
2016038	960
2016039	248
2016040	143
2016041	519
2016042	701
2016043	557
2016044	010
2016045	692
2016046	383
2016047	606
2016048	851
2016049	739
2016050	731
2016051	528
2016052	641
2016053	949
2016054	328
2016055	553
2016056	941
2016057	543
2016058	126
2016059	741
2016060	039
2016061	754
2016062	803
2016063	356
2016064	062
2016065	450
2016066	181
2016067	001
2016068	075
2016069	643
2016070	896
2016071	650
2016072	020
2016073	815
2016074	777
2016075	845
2016076	644
2016077	717
2016078	908
2016079	075
2016080	261
2016081	635
2016082	640
2016083	289
2016084	282
2016085	967
2016086	249
2016087	099
2016088	473
2016089	111
2016090	954
2016091	405
2016092	875
2016093	622
2016094	824
2016095	704
2016096	348
2016097	532
2016098	414
2016099	217
2016100	551
2016101	061
2016102	282
2016103	126
2016104	900
2016105	699
2016106	043
2016107	238
2016108	480
2016109	100
2016110	650
2016111	336
2016112	340
2016113	679
2016114	981
2016115	631
2016116	425
2016117	326
2016118	703
2016119	308
2016120	936
2016121	843
2016122	762
2016123	708
2016124	914
2016125	594
2016126	134
2016127	957
2016128	123
2016129	641
2016130	862
2016131	753
2016132	453
2016133	691
2016134	107
2016135	732
2016136	619
2016137	393
2016138	560
2016139	250
2016140	787
2016141	688
2016142	435
2016143	503
2016144	625
2016145	941
2016146	761
2016147	989
2016148	813
2016149	753
2016150	912
2016151	336
2016152	498
2016153	174
2016154	839
2016155	784
2016156	278
2016157	151
2016158	920
2016159	691
2016160	017
2016161	041
2016162	634
2016163	033
2016164	273
2016165	041
2016166	396
2016167	249
2016168	119
2016169	706
2016170	909
2016171	598
2016172	323
2016173	695
2016174	007
2016175	641
2016176	712
2016177	195
2016178	244
2016179	387
2016180	659
2016181	869
2016182	489
2016183	695
2016184	703
2016185	380
2016186	618
2016187	139
2016188	099
2016189	790
2016190	823
2016191	308
2016192	661
2016193	695
2016194	407
2016195	610
2016196	907
2016197	915
2016198	303
2016199	347
2016200	932
2016201	320
2016202	784
2016203	975
2016204	329
2016205	499
2016206	173
2016207	596
2016208	950
2016209	023
2016210	279
2016211	634
2016212	038
2016213	173
2016214	942
2016215	144
2016216	334
2016217	038
2016218	233
2016219	410
2016220	367
2016221	808
2016222	404
2016223	297
2016224	278
2016225	212
2016226	289
2016227	698
2016228	188
2016229	378
2016230	497
2016231	458
2016232	132
2016233	694
2016234	204
2016235	554
2016236	891
2016237	531
2016238	037
2016239	560
2016240	087
2016241	499
2016242	395
2016243	446
2016244	699
2016245	760
2016246	319
2016247	441
2016248	139
2016249	109
2016250	416
2016251	860
2016252	052
2016253	265
2016254	564
2016255	451
2016256	628
2016257	976
2016258	266
2016259	328
2016260	061
2016261	049
2016262	659
2016263	489
2016264	898
2016265	525
2016266	914
2016267	989
2016268	105
2016269	860
2016270	411
2016271	443
2016272	373
2016273	565
2016274	883
2016275	874
2016276	277
2016277	085
2016278	435
2016279	624
2016280	378
2016281	998
2016282	626
2016283	740
2016284	143
2016285	848
2016286	907
2016287	621
2016288	010
2016289	359
2016290	430
2016291	137
2016292	507
2016293	326
2016294	334
2016295	789
2016296	784
2016297	160
2016298	651
2016299	045
2016300	805
2016301	572
2016302	656
2016303	801
2016304	856
2016305	744
2016306	073
2016307	997
2016308	743
2016309	830
2016310	045
2016311	398
2016312	113
2016313	373
2016314	157
2016315	888
2016316	774
2016317	243
2016318	470
2016319	557
2016320	529
2016321	832
2016322	153
2016323	877
2016324	663
2016325	961
2016326	690
2016327	831
2016328	709
2016329	244
2016330	318
2016331	983
2016332	776
2016333	054
2016334	189
2016335	550
2016336	097
2016337	299
2016338 301
2016339	262
2016340	493
2016341	151
2016342	448
2016343	225
2016344	367
2016345	559
2016346	029
2016347	806
2016348	289
2016349	049
2016350	383
2016351	818
2016352	016
2016353	084
2016354	428
2016355	942
2016356	125
2016357	415
2016358	110
2016359	883
