05001	019
05002	043
05003	928
05004	052
05005	568
05006	864
05007	319
05008	003
05009	707
05010	658
05011	740
05012	854
05013	850
05014	053
05015	438
05016	107
05017	802
05018	715
05019	803
05020	766
05021	075
05022	313
05023	405
05024	271
05025	985
05026	339
05027	925
05028	389
05029	717
05030	827
05031	699
05032	853
05033	881
05034	151
05035	599
05036	275
05037	074
05038	631
05039	086
05040	723
05041	700
05042	466
05043	942
05044	934
05045	028
05046	488
05047	710
05048	005
05049	784
05050	272
05051	830
05052	493
05053	142
05054	307
05055	058
05056	257
05057	081
05058	195
05059	542
05060	717
05061	245
05062	311
05063	959
05064	600
05065	467
05066	787
05067	875
05068	958
05069	169
05070	854
05071	555
05072	595
05073	458
05074	058
05075	144
05076	053
05077	944
05078	969
05079	295
05080	553
05081	808
05082	212
05083	666
05084	880
05085	416
05086	228
05087	157
05088	571
05089	885
05090	217
05091	115
05092	816
05093	660
05094	171
05095	022
05096	606
05097	665
05098	063
05099	422
05100	549
05101	307
05102	671
05103	045
05104	869
05105	240
05106	669
05107	609
05108	203
05109	630
05110	851
05111	079
05112	529
05113	380
05114	367
05115	880
05116	830
05117	130
05118	916
05119	102
05120	502
05121	053
05122	275
05123	034
05124	333
05125	005
05126	594
05127	482
05128	596
05129	573
05130	131
05131	796
05132	180
05133	964
05134	899
05135	936
05136	489
05137	052
05138	167
05139	667
05140	572
05141	663
05142	306
05143	105
05144	494
05145	943
05146	477
05147	965
05148	168
05149	774
05150	950
05151	312
05152	949
05153	369
05154	319
05155	749
05156	430
05157	590
05158	060
05159	996
05160	791
05161	488
05162	516
05163	586
05164	361
05165	249
05166	775
05167	300
05168	664
05169	238
05170	214
05171	558
05172	370
05173	791
05174	609
05175	813
05176	517
05177	251
05178	075
05179	123
05180	268
05181	073
05182	433
05183	153
05184	918
05185	810
05186	756
05187	332
05188	818
05189	927
05190	322
05191	798
05192	353
05193	710
05194	842
05195	830
05196	654
05197	734
05198	328
05199	214
05200	667
05201	380
05202	612
05203	877
05204	073
05205	164
05206	859
05207	129
05208	598
05209	166
05210	074
05211	404
05212	994
05213	424
05214	961
05215	002
05216	951
05217	964
05218	892
05219	013
05220	158
05221	989
05222	788
05223	807
05224	794
05225	260
05226	603
05227	455
05228	209
05229	139
05230	483
05231	630
05232	175
05233	933
05234	890
05235	134
05236	495
05237	767
05238	018
05239	901
05240	871
05241	126
05242	592
05243	103
05244	331
05245	977
05246	519
05247	574
05248	900
05249	692
05250	434
05251	506
05252	557
05253	163
05254	425
05255	041
05256	751
05257	285
05258	894
05259	348
05260	158
05261	542
05262	203
05263	617
05264	393
05265	336
05266	952
05267	316
05268	927
05269	940
05270	396
05271	528
05272	290
05273	209
05274	262
05275	925
05276	783
05277	059
05278	149
05279	714
05280	041
05281	762
05282	271
05283	214
05284	220
05285	478
05286	516
05287	335
05288	185
05289	028
05290	823
05291	227
05292	428
05293	455
05294	833
05295	914
05296	531
05297	753
05298	713
05299	138
05300	895
05301	650
05302	456
05303	540
05304	332
05305	806
05306	550
05307	598
05308	868
05309	699
05310	288
05311	809
05312	313
05313	789
05314	705
05315	198
05316	272
05317	851
05318	793
05319	369
05320	922
05321	024
05322	583
05323	162
05324	139
05325	212
05326	874
05327	097
05328	009
05329	900
05330	905
05331	176
05332	208
05333	540
05334	827
05335	218
05336	248
05337	539
05338	493
05339	437
05340	998
05341	467
05342	864
05343	895
05344	381
05345	924
05346	139
05347	272
05348	038
05349	014
05350	969
05351	173
05352	540
05353	536
05354	726
05355	468
05356	681
05357	429
05358	842
