08001	346
08002	790
08003	353
08004	094
08005	517
08006	020
08007	302
08008	149
08009	030
08010	765
08011	380
08012	153
08013	369
08014	616
08015	448
08016	954
08017	950
08018	793
08019	573
08020	745
08021	999
08022	254
08023	112
08024	016
08025	960
08026	088
08027	825
08028	674
08029	562
08030	984
08031	136
08032	183
08033	505
08034	807
08035	570
08036	320
08037	149
08038	312
08039	372
08040	898
08041	125
08042	266
08043	320
08044	149
08045	930
08046	179
08047	230
08048	308
08049	403
08050	428
08051	363
08052	690
08053	156
08054	132
08055	828
08056	830
08057	172
08058	802
08059	793
08060	570
08061	543
08062	933
08063	544
08064	898
08065	738
08066	857
08067	662
08068	249
08069	437
08070	612
08071	303
08072	268
08073	816
08074	400
08075	706
08076	457
08077	475
08078	014
08079	022
08080	357
08081	026
08082	659
08083	669
08084	979
08085	081
08086	407
08087	409
08088	322
08089	042
08090	159
08091	160
08092	418
08093	148
08094	144
08095	979
08096	382
08097	836
08098	040
08099	154
08100	626
08101	934
08102	945
08103	000
08104	300
08105	492
08106	653
08107	624
08108	199
08109	918
08110	464
08111	469
08112	154
08113	102
08114	274
08115	327
08116	560
08117	032
08118	442
08119	408
08120	487
08121	904
08122	197
08123	545
08124	781
08125	422
08126	610
08127	560
08128	385
08129	931
08130	466
08131	817
08132	228
08133	082
08134	721
08135	416
08136	226
08137	427
08138	364
08139	179
08140	303
08141	180
08142	938
08143	640
08144	971
08145	064
08146	028
08147	831
08148	925
08149	083
08150	625
08151	724
08152	590
08153	067
08154	869
08155	717
08156	985
08157	788
08158	386
08159	752
08160	747
08161	273
08162	132
08163	151
08164	057
08165	307
08166	128
08167	242
08168	680
08169	923
08170	371
08171	959
08172	419
08173	597
08174	553
08175	470
08176	674
08177	448
08178	615
08179	049
08180	667
08181	001
08182	865
08183	085
08184	589
08185	697
08186	152
08187	374
08188	413
08189	409
08190	340
08191	950
08192	524
08193	103
08194	840
08195	409
08196	161
08197	964
08198	979
08199	164
08200	465
08201	458
08202	156
08203	563
08204	799
08205	681
08206	683
08207	647
08208	833
08209	914
08210	458
08211	280
08212	640
08213	728
08214	864
08215	015
08216	166
08217	962
08218	884
08219	751
08220	213
08221	529
08222	636
08223	934
08224	525
08225	032
08226	837
08227	167
08228	661
08229	604
08230	913
08231	395
08232	132
08233	766
08234	076
08235	837
08236	622
08237	699
08238	223
08239	538
08240	431
08241	107
08242	725
08243	647
08244	000
08245	750
08246	931
08247	896
08248	795
08249	914
08250	369
08251	404
08252	050
08253	337
08254	928
08255	182
08256	055
08257	190
08258	201
08259	528
08260	002
08261	223
08262	032
08263	700
08264	268
08265	489
08266	309
08267	210
08268	768
08269	980
08270	186
08271	816
08272	815
08273	409
08274	922
08275	020
08276	891
08277	560
08278	786
08279	896
08280	234
08281	766
08282	579
08283	315
08284	549
08285	547
08286	209
08287	794
08288	836
08289	045
08290	144
08291	997
08292	819
08293	905
08294	835
08295	808
08296	320
08297	749
08298	107
08299	104
08300	794
08301	294
08302	424
08303	971
08304	525
08305	679
08306	764
08307	843
08308	172
08309	867
08310	967
08311	518
08312	633
08313	178
08314	518
08315	548
08316	493
08317	000
08318	096
08319	003
08320	053
08321	535
08322	355
08323	106
08324	991
08325	811
08326	502
08327	213
08328	440
08329	052
08330	007
08331	368
08332	433
08333	398
08334	736
08335	187
08336	687
08337	915
08338	071
08339	452
08340	342
08341	699
08342	368
08343	541
08344	119
08345	393
08346	982
08347	807
08348	014
08349	400
08350	364
08351	055
08352	632
08353	813
08354	801
08355	820
08356	363
08357	475
08358	159
08359	927
